frame,timestamp,landmark_0_x,landmark_0_y,landmark_0_z,landmark_0_valid,landmark_1_x,landmark_1_y,landmark_1_z,landmark_1_valid,landmark_2_x,landmark_2_y,landmark_2_z,landmark_2_valid,landmark_3_x,landmark_3_y,landmark_3_z,landmark_3_valid,landmark_4_x,landmark_4_y,landmark_4_z,landmark_4_valid,landmark_5_x,landmark_5_y,landmark_5_z,landmark_5_valid,landmark_6_x,landmark_6_y,landmark_6_z,landmark_6_valid,landmark_7_x,landmark_7_y,landmark_7_z,landmark_7_valid,landmark_8_x,landmark_8_y,landmark_8_z,landmark_8_valid,landmark_9_x,landmark_9_y,landmark_9_z,landmark_9_valid,landmark_10_x,landmark_10_y,landmark_10_z,landmark_10_valid,landmark_11_x,landmark_11_y,landmark_11_z,landmark_11_valid,landmark_12_x,landmark_12_y,landmark_12_z,landmark_12_valid,landmark_13_x,landmark_13_y,landmark_13_z,landmark_13_valid,landmark_14_x,landmark_14_y,landmark_14_z,landmark_14_valid,landmark_15_x,landmark_15_y,landmark_15_z,landmark_15_valid,landmark_16_x,landmark_16_y,landmark_16_z,landmark_16_valid,landmark_17_x,landmark_17_y,landmark_17_z,landmark_17_valid,landmark_18_x,landmark_18_y,landmark_18_z,landmark_18_valid,landmark_19_x,landmark_19_y,landmark_19_z,landmark_19_valid,landmark_20_x,landmark_20_y,landmark_20_z,landmark_20_valid,landmark_21_x,landmark_21_y,landmark_21_z,landmark_21_valid,landmark_22_x,landmark_22_y,landmark_22_z,landmark_22_valid,landmark_23_x,landmark_23_y,landmark_23_z,landmark_23_valid,landmark_24_x,landmark_24_y,landmark_24_z,landmark_24_valid,landmark_25_x,landmark_25_y,landmark_25_z,landmark_25_valid,landmark_26_x,landmark_26_y,landmark_26_z,landmark_26_valid,landmark_27_x,landmark_27_y,landmark_27_z,landmark_27_valid,landmark_28_x,landmark_28_y,landmark_28_z,landmark_28_valid,landmark_29_x,landmark_29_y,landmark_29_z,landmark_29_valid,landmark_30_x,landmark_30_y,landmark_30_z,landmark_30_valid,landmark_31_x,landmark_31_y,landmark_31_z,landmark_31_valid,landmark_32_x,landmark_32_y,landmark_32_z,landmark_32_valid
146,1767311170.4708967,-33.63244440803787,-509.30264383013645,1739.8330182941588,1,-6.801870962654508,-545.788226650359,1765.6260513680563,1,8.6846943516895,-546.4117316048558,1768.4752000427857,1,23.59352217603092,-548.349409457205,1777.1163901046348,1,-45.01280678951481,-547.3330456207468,1779.104849662783,1,-55.61679584601331,-548.8119561485125,1789.405904009994,1,-65.84730685649755,-548.3485867069887,1794.8862242480382,1,63.74446232379502,-541.0339012483829,1840.992586776937,1,-65.69449047993349,-543.9310305381606,1865.1871219394923,1,0.13953468910082356,-473.3329224585941,1743.6217011110434,1,-50.56575202674706,-479.6489008640276,1766.5765517516888,1,182.59338520874485,-328.01224119687544,1765.8178322151896,1,-172.08636798783004,-330.6226712730237,1847.623796287073,1,334.5198573930162,-236.65336796465738,1675.879779807799,1,-357.2039948688019,-214.5546513179025,1781.439248155313,1,369.7586456194899,-238.25888196304274,1356.2348481381289,1,-478.0476580217625,-214.01307985042948,1544.621428888059,1,399.88592715889195,-246.7831848721017,1309.7967920830508,1,-514.6367864701853,-216.7948746028551,1453.2482577476246,1,376.45327734309524,-253.0913521488016,1280.6425439314094,1,-489.3187769595602,-221.6727939576413,1399.6755419168614,1,359.0439063671695,-247.26997459769757,1284.833784351649,1,-474.88308784462083,-218.52993934923362,1440.2031391680339,1,115.31003802350007,206.07899094326422,1745.984424952401,1,-109.75716448118334,214.73426935607193,1795.8653058981786,1,135.39814749754532,534.0753556778469,1678.3053717649702,1,-135.39916373213455,584.762233992807,1797.0895824517524,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
147,1767311170.5325394,-26.228946583840887,-520.6288633310095,1787.4887066905494,1,0.9321373953045885,-556.7002551894266,1813.1247649078543,1,16.90916775642468,-556.932125585746,1815.184003790708,1,32.60872390249817,-557.7026749415361,1822.8106123148123,1,-38.35601351799465,-559.117253629686,1826.2256059656802,1,-49.37131783910148,-561.2282729024664,1835.7116863265514,1,-60.001175370505,-562.504580969763,1845.3279426957233,1,74.49546094464066,-554.3039028988526,1896.4345174468776,1,-58.26907139924945,-559.4791385233018,1927.0712382806685,1,8.373775288808016,-482.24391763719956,1788.4630434737483,1,-43.956452106395346,-490.38860247978334,1817.3556459901313,1,201.4127890537536,-337.6783107735762,1822.9628812207482,1,-168.73260000468494,-338.43940626122003,1900.4113397037904,1,337.39353848713523,-235.57845828089876,1654.4693740060718,1,-371.657977765898,-221.63995722370404,1848.0825783052062,1,379.55695890924613,-291.6840070336938,1387.8046504598665,1,-482.6811615500009,-250.54875121845373,1584.129880425612,1,403.594533892552,-323.41872101276385,1330.6857936931137,1,-521.7868298684807,-301.8003941056516,1509.8179150685369,1,383.2902292788935,-340.3374341006644,1318.7337838360068,1,-499.1507882871909,-320.1111577906609,1471.7094215529773,1,367.62524706666215,-331.7908464216286,1331.579107942985,1,-482.0420970922148,-308.0455479156003,1502.5941441426994,1,126.77034781254412,210.46257581408773,1804.4516522349309,1,-106.45042120936607,216.42813850468582,1851.027052623048,1,145.42082908356375,549.1335984726804,1722.0060682864491,1,-133.14817696265888,602.9231502888048,1857.918611953094,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
148,1767311170.6353078,-20.242440433452902,-530.81067140129,1816.1561211748688,1,8.306227401130048,-568.9784376814171,1847.1975434357141,1,25.64233147676323,-570.2926285837494,1852.5993344292744,1,42.730703098623124,-573.1001571177636,1864.681726801081,1,-33.388276002919135,-569.4583221671004,1854.095048704299,1,-44.948410534709836,-570.5246039063942,1860.4986630742806,1,-55.04020429801043,-574.3388630557371,1878.2661543174486,1,81.29254722907106,-561.9258971190501,1915.5780125375775,1,-57.87178777642867,-561.412766728828,1924.5736187114053,1,14.42919396342651,-488.30940416282664,1804.4763600240456,1,-39.85704962459721,-495.96106067944686,1829.299498092406,1,206.45249762697858,-339.46318803053566,1824.1636613685796,1,-164.1055729647405,-341.67887954307616,1900.9932197517942,1,350.78048772434545,-240.54408202148272,1671.0348734047852,1,-376.8962790156006,-225.06071620427346,1849.9825256463341,1,386.04593203713785,-368.30953210082254,1434.4836784448364,1,-483.98409658845213,-340.5353526719789,1609.72262592044,1,406.3106485560484,-409.33378641948406,1368.379677289274,1,-517.2077188611547,-380.86997136541635,1525.3904831786376,1,391.5563670083954,-431.1952016075548,1368.5970205030378,1,-498.34750286324163,-395.524845891314,1513.134899012195,1,378.7074079347618,-417.81079641795833,1378.0905335959424,1,-481.0767662908476,-381.9809221674807,1521.2173131150723,1,135.39912371485897,212.59002982818038,1825.676226819178,1,-103.89732039546703,216.73877262761363,1866.1931702628456,1,150.6387727871284,553.759932300573,1722.8344905638035,1,-131.18608649078092,608.3716598634862,1865.8227038344583,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
149,1767311170.7261088,-22.280138491292853,-526.1376588435443,1788.4210694805577,1,7.096646572132766,-563.2063283367966,1816.175528063256,1,25.372040302091186,-565.036626118972,1822.7918157533884,1,43.14119213494949,-567.0070439516943,1830.7389669890224,1,-32.8675829428511,-567.554851746458,1839.3519723762656,1,-42.105751000632225,-571.0694472526677,1855.195248297273,1,-51.128133424450695,-571.8921994771288,1860.4894943249094,1,79.97873795658711,-555.1411833121736,1892.2077397500268,1,-55.71237872615624,-558.5858279714405,1906.7970357468269,1,12.12645099084316,-483.98147756091487,1778.8977789166934,1,-38.119585869522844,-496.25861638283845,1821.1766954195753,1,197.34495988714374,-336.4164621462743,1784.701535460881,1,-165.28902681157746,-338.817372983097,1873.6876520526998,1,353.9282854124357,-239.36607931271277,1643.1585671692928,1,-398.8772255451038,-236.85450047881537,1922.116229567683,1,394.46605004829917,-433.8923936125645,1537.5906311704994,1,-481.31575514059125,-410.59315737728673,1690.6875940264072,1,409.3075920250273,-479.97860497389615,1482.4794511972943,1,-506.3018624905479,-459.75837620906935,1630.8053179982526,1,399.2571903949981,-508.00412681187106,1508.0629439562883,1,-492.8231803328635,-485.0054352887969,1650.40427516801,1,382.28038521535177,-492.9537364053759,1528.2277624508338,1,-476.90454042450085,-462.9531333382576,1650.2364498417492,1,130.4521186370802,208.62514703452348,1774.511202352987,1,-101.30558021321761,210.66433361697517,1830.596158671905,1,140.38268734487517,544.4729564885386,1663.4807212998844,1,-131.41637561293402,601.3359012304272,1826.580056083527,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
150,1767311170.7892454,-27.110638429815083,-525.4015836882742,1784.4403391040305,1,1.1919847265831713,-558.1550661145254,1791.4995941772302,1,18.45335211752769,-559.2182635888321,1794.3227746825257,1,36.0201350095735,-562.5672306819799,1805.6324545363059,1,-37.20780134916504,-566.6482026064615,1834.3318906502946,1,-46.63000818840639,-569.2495998260965,1846.155022020845,1,-55.2903895490521,-569.8838935771234,1851.2814469077916,1,82.25497324419251,-562.4822913467863,1900.8446798113785,1,-57.01252242360509,-562.3243609599622,1918.6685066223013,1,8.332073926578426,-481.197864683416,1750.4903139399646,1,-41.15709473005895,-500.13525220230594,1834.0489057012942,1,203.11837420884717,-340.7834182652936,1835.150643440732,1,-169.42932501540503,-340.6754797766119,1891.503761922345,1,368.50504452277823,-242.43942496688885,1689.393597209728,1,-398.4728856269071,-237.49316471911712,1927.6999392735688,1,413.0309486030665,-458.45417119586983,1655.2694678921011,1,-483.14154975672585,-417.77159374527105,1750.998697479434,1,442.73234563952224,-528.7223170413938,1661.3015265227498,1,-512.2390646025361,-480.66015603238026,1736.3572994000951,1,433.4452033966118,-556.2810648235713,1690.5506905921452,1,-494.90853291522524,-511.491672957954,1773.832545908129,1,418.24558410902904,-533.2035707112518,1698.3763550155834,1,-482.4800658858462,-485.1029691333429,1762.5768611292242,1,131.71295321820983,209.9816121283631,1791.9954288496265,1,-103.88056523724885,211.27303758418967,1830.0297051600414,1,140.67483896486183,549.6110822850972,1681.8681238055876,1,-132.76463188706512,604.9843007293262,1828.8107640092294,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
151,1767311170.877847,-29.014488881138945,-516.0291847734369,1733.3347464897017,1,-4.094025354865166,-547.0526738043928,1748.9570393779914,1,11.929477432155064,-545.7096446756668,1743.560768102294,1,32.156176840070614,-549.7063828168394,1756.549954842344,1,-39.86534967996819,-564.4680249917943,1803.8213060368757,1,-49.78063419531379,-566.2004943285721,1820.840652545342,1,-59.17945263099398,-567.1205292610324,1822.1256403269483,1,78.6244542768313,-561.4223830740225,1891.2286693421554,1,-61.47565960052621,-558.6392518463081,1892.9704120134247,1,-0.904365916025772,-472.86852372380025,1714.9849421899526,1,-44.09451127739685,-495.07377129294025,1807.2003174457382,1,200.4916037644297,-340.37764268751937,1823.1153695283472,1,-172.33786470865516,-339.32038081936963,1863.5988011275485,1,360.1005741768967,-227.1797707715528,1673.5355099079302,1,-394.59620435699446,-213.64583514615947,1890.9833800074123,1,424.01747103240723,-459.7670791204104,1734.767808291269,1,-486.80012008882596,-426.7899086195651,1871.4196892360908,1,447.4907745765263,-519.6220946159536,1720.1993213569037,1,-522.5100955020747,-493.0809113086665,1882.2604574744514,1,443.63087229726375,-557.4254667198115,1776.1627108931498,1,-517.1322833441717,-529.3530935969573,1938.9722055895995,1,434.079025899499,-539.8170695464066,1800.4031626437586,1,-499.5384540220466,-509.41653339625634,1943.7215734604436,1,127.9437069333087,210.15327810767639,1788.815837365797,1,-106.6298342682071,210.81722858331835,1824.434973074231,1,137.9102981241709,548.0202081775221,1664.7172485500246,1,-134.79279994944298,604.0990538511988,1822.1879401447186,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
152,1767311170.9689314,-32.60689410054113,-508.12286755600354,1709.4212256880523,1,-7.749668084401952,-544.2077665519874,1738.2179896480525,1,8.179663709508283,-542.857886059693,1733.4565990338679,1,27.39151564946563,-547.1755729353735,1748.2958147201305,1,-41.022909963190415,-560.2299762845178,1794.7199172630565,1,-50.63341327820795,-563.7399790836824,1811.8394639407904,1,-60.02036782404016,-563.8671440357563,1817.1388617774483,1,75.43465353470063,-558.3697722915608,1864.8744959194778,1,-62.36545368171083,-557.1083172219487,1883.8652777958387,1,-5.521534116756034,-464.6048300254827,1683.3363200906233,1,-45.29010117010699,-492.2448239236374,1777.9754728725322,1,193.58263531507285,-332.33635376167877,1760.4835978532667,1,-172.8844252430853,-325.57505158261574,1793.4037229763396,1,320.68002758244154,-191.33741134804825,1570.8194488599268,1,-384.89830525254996,-181.54337776458615,1826.4962961187352,1,410.12253034103895,-434.9012359891255,1754.4260596529025,1,-472.4567168607218,-398.53747513470677,1823.2342741651946,1,453.8440457113347,-510.75544849071065,1813.731799071048,1,-510.0081332718396,-460.9854588553736,1844.188080327016,1,447.2850146349426,-537.9689197879604,1863.926166585164,1,-513.0889366035958,-490.0715284388943,1881.1649102386705,1,426.6967143239304,-511.52592225727716,1846.8661245902085,1,-483.5076600718222,-474.7432363429442,1880.0078770880016,1,125.29813779518574,206.55100527371485,1752.3808206867016,1,-107.09040453892834,205.4663052585132,1778.8406879070112,1,134.12767887527446,547.9108855765089,1652.2327473775936,1,-135.44321151975126,602.8712740994839,1792.495962059285,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
153,1767311171.0616353,-31.86254862831138,-512.8343259575784,1732.908550470298,1,-5.35581328385656,-549.4265102181251,1759.2015910980533,1,10.652785831837333,-549.422390478924,1761.2203493812533,1,29.388300108671373,-551.0803369466161,1763.972857090609,1,-41.02799519424006,-557.7257626319255,1785.2263235417456,1,-50.60362639440809,-560.7416520344507,1799.0610571975976,1,-60.076041427195406,-558.2621414701537,1795.7765619679167,1,70.83229906397041,-544.9809846971343,1807.548786878549,1,-63.56731194319154,-545.0250191899747,1836.4406118787904,1,-1.3362956164499176,-471.7656300526088,1722.5811364242081,1,-46.08466089389745,-491.6214422348612,1780.0058417795235,1,179.55545572354958,-326.6502858090655,1737.6148413280316,1,-174.18472328562268,-324.3729149812904,1803.249682797786,1,302.3276842980177,-177.82158697528533,1551.9061389677936,1,-374.4468844446704,-170.93921034053906,1808.52764148493,1,384.01784619339116,-403.06550472930195,1692.8690065769551,1,-462.5245860995439,-383.7162054917808,1831.5491855991925,1,438.39049211727877,-479.6151708920034,1772.8332695685897,1,-500.9071085563885,-440.756881576978,1857.2860769260387,1,427.3074025881378,-500.6998617001785,1802.809448552074,1,-494.504518074917,-472.7058177978731,1897.4659128079006,1,406.8533972049696,-477.2574012026971,1790.4630994080526,1,-471.6862910418862,-456.69005006537895,1888.6814375889112,1,126.13960892115479,205.27164317493614,1753.9022259962264,1,-106.80463607838806,205.57675024111086,1791.191793679995,1,130.6243657970125,545.4951087009586,1640.5470798525448,1,-135.90621810796142,598.6233411390649,1784.6248500518632,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
154,1767311171.1506972,-42.332494192166735,-507.26327375547794,1697.9502160876218,1,-13.01402227332488,-542.5244419736131,1723.4726877518015,1,3.5375302532974615,-542.2834331775724,1724.0815665394466,1,20.145403824164546,-543.3458502216182,1729.5992098558015,1,-50.97632602795079,-546.4904242338716,1740.9231818657627,1,-59.778884388763515,-549.3743971666577,1754.283727362195,1,-67.61862477020834,-551.0391575746651,1766.5072101499538,1,55.638593990369756,-532.8595682907005,1770.8718763270313,1,-71.93273164477378,-537.279802301517,1810.6260451795717,1,-8.847959019027591,-471.547239779287,1703.7530608868522,1,-57.84561501408432,-480.0574995685264,1728.2787976055408,1,173.18067847030352,-326.76804398113643,1741.539077000605,1,-179.28530021310374,-328.60010540416795,1812.5520828817669,1,300.73424481565706,-177.81229036080933,1555.323498642209,1,-375.76446850281764,-169.59710135365063,1817.5707734974212,1,376.1850458808656,-396.39016402186667,1680.8086488467861,1,-464.4263295683536,-369.8185310773097,1783.644478694068,1,429.8258666831888,-467.87462975904526,1734.2672927664576,1,-501.13706200866415,-422.1039992390799,1795.4414808412814,1,411.65691251498487,-487.2365463065119,1758.5071530051891,1,-491.8225195342053,-450.88599864335606,1820.6165922560253,1,391.6098297574101,-464.90106748292936,1751.19429455807,1,-470.422194428082,-435.62279594245484,1813.3005646374086,1,122.00244764139032,203.34125781316183,1746.5519815268724,1,-111.70755779200186,203.25212547497995,1774.2738148898407,1,116.8139151376651,528.3265250764368,1603.8785314580975,1,-138.81955301442952,593.2004548692556,1780.964345691991,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
155,1767311171.2370226,-44.82029475301388,-518.4319580071983,1742.952896897962,1,-15.431294028096483,-550.514517203236,1742.376723903033,1,1.5449093556781353,-550.5650170229558,1740.791479915783,1,17.693518848361784,-547.0648947562493,1762.6657858103517,1,-56.10944075203166,-553.3195210572809,1770.7152767072457,1,-66.42554678995258,-554.5340294058398,1773.7711845554509,1,-75.91174465649567,-554.1622110949932,1774.3326031495162,1,52.329252995939136,-540.3286427494311,1804.7375479141133,1,-81.95465466192408,-538.0782943183881,1810.003819863811,1,-10.061897602504327,-485.5592098187995,1757.242903938949,1,-63.3050025975882,-485.0153368575655,1759.6062600161704,1,174.3042615779715,-328.9133063573913,1755.2187346067199,1,-184.40638108442522,-333.78192747494245,1873.0747961592697,1,309.1806186383115,-182.80974071746368,1588.2773555322651,1,-382.6469280497788,-175.13585589037737,1871.1808560022976,1,382.90808271707476,-396.71259411629876,1688.4206552879318,1,-468.5006102551798,-370.94317593707376,1807.767563338733,1,425.71007987353113,-463.1989887341116,1714.8789637355503,1,-504.0506381757193,-422.6044239924071,1799.3217353965445,1,410.8443449176044,-485.0092387391135,1748.3372290317993,1,-498.2450299519247,-454.0850054450242,1832.2337940421187,1,390.6747324828441,-462.13899933672775,1738.7008777834087,1,-474.0902319167454,-439.04115585510647,1830.6894365200155,1,117.59397470891693,205.2861317053795,1756.2823933266957,1,-118.66798410140724,205.47791231807832,1784.9307489703306,1,116.81156089881131,533.6958755989308,1623.069179443431,1,-147.0984998166246,596.4214252109572,1790.039650656392,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
156,1767311171.3350103,-54.94769533957209,-521.4838587556591,1741.7137158376709,1,-25.75257424973751,-554.2268663097466,1749.1612018141295,1,-8.656829359947094,-556.5452584106729,1759.2392877339694,1,7.794431994800005,-556.4923828094992,1766.649522425426,1,-65.6465496429069,-557.6417844563819,1776.6117879952749,1,-75.9069345761465,-556.7668683703506,1776.9904803067914,1,-85.53540464034728,-556.4670618747891,1774.013967342443,1,43.239961334446704,-542.8484849182737,1804.3478418750426,1,-91.48045246292794,-540.4221505406267,1809.1689926195886,1,-21.845457241899073,-486.08785935977323,1748.0750659898972,1,-72.14495776124835,-488.12183703675464,1764.3002385570871,1,165.86979403955166,-329.8756378828692,1755.564903749387,1,-195.67521084367658,-335.4069663200254,1854.5881646767266,1,300.68268195270446,-177.68402716485045,1588.9289697954873,1,-387.90995162733793,-176.14682208812934,1879.8128077473468,1,378.03539851369317,-396.5799668388247,1689.3584527981243,1,-477.95845660234244,-365.43237114333726,1765.4115383286185,1,415.3696935727679,-459.71452723309807,1695.3108563745934,1,-504.9108927081942,-419.33606146952593,1740.5714380541433,1,398.3085578970291,-480.1537098816476,1716.813976496794,1,-498.1158535426456,-443.3552101321854,1762.6585201880673,1,376.10756650809856,-456.6065992905008,1700.6709711639332,1,-477.67503964165223,-428.5886883330747,1764.449910032646,1,101.24512879839533,202.67853843850156,1737.9788168263851,1,-129.8104146407137,203.44837847537877,1761.890091710909,1,102.83535178205881,523.6375849853982,1602.6034199332973,1,-159.3608461179136,592.2236187072399,1772.1905410767745,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
157,1767311171.4339902,-55.977532695607366,-518.8821771405733,1712.0785665026121,1,-29.151919177341984,-548.9405311322449,1701.733447742251,1,-10.419193389618567,-554.2144545981814,1735.8985612482497,1,6.424751132563637,-555.9468794147352,1745.297901720388,1,-66.59752257241152,-557.49082794406,1752.6853915265544,1,-75.66544217064661,-556.4044657914393,1752.818334814682,1,-85.04518720540425,-554.0561908890462,1749.1311991616958,1,41.86349510931089,-540.4685199277388,1766.6528816432788,1,-91.56937726338498,-536.9197095648519,1779.3022138632277,1,-24.321970665603345,-482.62203006189543,1712.6079484103648,1,-73.35668309236165,-487.5869177169077,1734.1324952538375,1,172.18174381208362,-334.10666293753593,1767.029871060649,1,-193.338397325153,-334.20331603561465,1837.952601027347,1,303.45495505337794,-172.7427860891397,1590.0590163162744,1,-385.549068959135,-175.64170251070067,1923.9152973410232,1,382.5371174278764,-398.8966589590695,1709.0721384184355,1,-475.6503552174578,-352.50651188772923,1740.4538671421872,1,406.194450142999,-452.5437351461869,1656.4660215817833,1,-500.61524668117625,-407.7920898981905,1716.6909735098398,1,398.60211035838324,-475.0890292631508,1691.565413822628,1,-489.2530494432148,-437.9836767190029,1738.8765099214452,1,382.0074140973658,-456.86930032018415,1704.9880181356934,1,-472.8106804744981,-417.614612894307,1719.46584689754,1,103.92934442494686,200.9680894016406,1733.348621687801,1,-126.05722182683147,202.72923602554573,1765.615095785336,1,110.49580979269726,525.2584741561441,1618.4466195512696,1,-158.15297415502926,580.4999635877252,1741.0025477117597,1,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0
